A place for sharing 3 minute stories	3		
That lady with the screaming kids is me. Nice to meet you.	4		
Executive Producer, 2x Emmy finalist @takebackthemic; Co-found...	1		
Art & Culture Writer & Adviser: Talking all things artful	1		
Writer ~ Speaker ~ Athlete	5		
The aim of The WorldPost is to help bridge this growing chasm by becoming a platform where the whole world meets; a common zone where cross-pollination of ideas and perspectives from all corners of the planet can take place.	1		
"Writing from London, Mark Leonard argues that the contest in Europe today is not between right and left; it is a revolt of the left behind masses against the \"cosmopolitan\" and \"metrosexual\" elites. Martin Schulz, the president of the European Parliament, says in an interview that what Europe needs is \"pragmatic solutions, not big debates\" when resolving the Greek financial crisis. (continued)"	1		
"Writing from Beijing, Fred Hu argues that what we are witnessing is China's shift toward the \"new normal\" of a slower growth paradigm focused on domestic consumption instead of investment and export-led growth. He expresses confidence that his country will weather the storm, writing, \"it is a loser's game to bet against China's leaders.\" Nobel laureate Michael Spence locates the culprit of market volatility in the flood of funds unleashed by low interest rates looking for higher returns, which has led to the gap between a financial bubble and the real economy now undergoing a correction. (continued)"	1		
Family Relationship Expert	3		
Columnist	10		
Professor of Medicine and Engineering, University of Southern ...	2		
Dr. Deni Carise is a nationally recognized expert in addiction...	6		
"Balloon Boy Politics: The Media's Embrace of Birth Contracalypse 2012: The new supposed \"culture war\" may have captured the fevered imagination of the press corps, but not the electorate -- 71 percent of which still says the economy is the most important problem facing America. READ MORE"	1		
Author, Etiquette Expert	30		
Health psychologist, research scientist, author	1		
Public Health Consultant	1		
Founder of MyDailyTrainer.com	2		
I am a social worker, family therapist, and writer.	8		
Insight Cuba, Travel Writer	11		
Princeton Ph.d, former senior foreign service diplomat	4		
Entrepreneur & investor in genomic technologies	1		
Travel writer, photographer and content producer	2		
Blogger, Amalah.com	1		
Writer of parenting humor, pop culture stories and thank you n...	10		
Travel journalist, airplane enthusiast and dog lover	1		
Co-founder, Cooking Up a Story	20		
Writing about tech, marketing, startups and other fun stuff.	5		
Feng Shui Consultant, Intuitive, Life Coach, Artist, Writer	1		
Best-Selling Author, World-Class Speaker, Global CEO	1		
Sometimes your best isn't good enough.	1		
Dr. Mary Ann Bauman	1		
school teacher	4		
International speaker, author of the book Goodbye Mr Ex and He...	1		
Founder & President, Give an Hour	2		
Director, Montefiore Einstein Center for Bioethics	2		
Managing Partner, NetScouts Basketball	2		
Executive Creative Director, Boom Epoch	1		
We care about the fish you eat.	3		
Author, Special Educator, Behavior Analyst	1		
Entrepreneur, Connector, and Simplicity Fan	1		
President, Oxfam America	1		
Fresh ingredients and chef-designed recipes, delivered to your...	15		
Author of 14 books including Earth Joy Writing and Beautiful W...	3		
Founder, Editor-in-Chief of InCultureParent.com	1		
Mother; Blogger, crawltheline.com	1		
British polar explorer	6		
Last person on Earth not on Facebook	1		
Double board certified in Internal Medicine and Allergy & Immu...	2		
The family had sung, now they'd give gifts and sit	1		
because Fox News probably won't.	1		
Life Coach, Mindfulness Meditation Teacher, Author	30		
Travel TV host, fashion blogger at lacarmina.com and @lacarmina	15		
Founder and President of Financial Psychology Corporation	2		
Writer and mother	11		
Founder, GovLoop	2		
Pediatrician, Child Obesity Specialist, and Author, Red Light,...	2		
How did that happen? And what can Washington learn from New York's tech renaissance that could help fuel and expand the fledgling economic recovery that now seems to be blooming?	1		
President and Founder, Sacks Productions	9		
Health writer (O mag/Women's Health/Self/etc)	3		
Professor Emeritus, Ohio State University; Author, 'Who Am I: ...	1		
Psychotherapist, author, guided imagery innovator	1		
Co-Chair of One Billion Acts of Peace	3		
Comms geek, science freak, remote work advocate.	1		
Editor and Writer	9		
freelance writer and co-editor, Drinking Diaries	1		
Event Marketing Assistant at Nickelodeon	2		
Founder of Breath Research, Inc. and Developer of MyBreath	1		
Founder and Managing Creative Partner, toth shop llc.	5		
Associate Medical Director, Center for Pediatric Sleep Disorde...	3		
Speaker, Author, Coach, Educator	1		
CEO/President KIVU Gap Year	17		
Fashion Consultant & Founder, Closeture	4		
Cultural Critic, Senior Writer, TheRoot.com	1		
Founder and principal photographer, Christopher Duggan Photogr...	1		
"Transformation Coach - Author of \"Being\", “Peace” and \"The Dra..."	12		
Executive coach and writer	1		
Renaissance Woman/Entrepreneur	1		
Digital strategist, queer activist	1		
Clinical Psychologist and College Professor	1		
"Author of \"The Parents' Phrase Book\" and co-founder of Dads4Ch..."	2		
Nurse/Novelist/Aid Worker	4		
Author of eight books	1		
Former elite marathoner and triathlete; Author, 'The Primal Bl...	7		
This Organic Life	1		
Health Reporter, Essayist, Blogger	9		
Director of Child Care and Early Learning at the National Wome...	2		
Gay men’s health advocate and author, 'Everything a Gay Man Ne...	2		
"Travel writer, author of \"Travel More, Work Less\""	1		
Divorce Coach and Travel Editor	9		
Author, Parenting Expert and Founder, little BLUEPRINT	4		
President, Heritage Medical Systems	1		
Internationally recognized health expert, physician, scientist...	1		
Youyoung Lee is a Senior Editor at Huffington Post	1		
Community of Dads, Blog, Meetups, nycdadsgroup.com	2		
Mother, Social Worker, Parenting Specialist, and Founder of Yo...	2		
President and co-founder, People for the Ethical Treatment of ...	3		
Co-Founder, Flywheel Sports	2		
COO, Co-Founder, Neurocern	8		
Spiritual Life Coach, NY Times Best-Selling Author	1		
Certified Addiction Specialist, MFA Theatre, Sociologist	1		
Thought leader; CEO, IMPAQ	3		
Author, 'Planet Ponzi'	1		
Writer, mythologist and founder of the  Mosaic Multicultural F...	3		
Author, professor at Oxford University	1		
Recovering diplomat, advocate, strategist. Working in the US &...	1		
Berlin-based journalist and travel writer	6		
Vice President of Content, Verywell	8		
NY-based British journo & author	5		
Dean of Students, University of Southern California, School of...	1		
Board of Directors, Chicagoland Chapter of Autism Speaks	3		
Rose Water & Orange Blossoms	1		
Chairman and CEO of Quiet Logistics	1		
Ph.D. Student, Education Policy, University of Pennsylvania GSE	1		
Spiritual Teacher	2		
Executive Director of Family Gateway, empowering children and ...	1		
Whatsworthit.com Founder & Publisher	4		
Author of Memoir I Rise-The Transformation of Toni Newman	1		
Author of 'The 4-Hour Workweek'	4		
I help parents and teachers raise and teach safe, wise, and ki...	4		
Father of two and Director of Marketing, AskMen.com	1		
Writer, storyteller at Earthjustice, an environmental law orga...	1		
Professional Photographer	1		
Cancer survivor, doc film producer, adventure guide, researcher	4		
Author, YouTuber, DIY Expert, Interior and Jewelry Designer	11		
Chief Medical Information Officer	4		
First Female Governor of Vermont; Marsh Scholar, University of...	1		
Director of Women's Support Services, Texas Children's Hospital	1		
Lead Inventor, ?What If! Innovation Partners	1		
Fashion blogger at FashionTag	1		
Essayist, Photographer, Professor	2		
Best-Selling Author & Sales Strategist	1		
Clinical psychologist and mindfulness teacher	1		
Recovering CEO, consultant and relationship speaker; latest bo...	1		
Alexandra Harra is a best-selling author, professional writer,...	4		
Director, World Ocean Observatory	1		
Pro Artist Digital Rights Advocate	1		
Host of Elizabeth Eats on FMTV, Nutritionist, Recipe Writer & ...	2		
Author: Healthy Living Means Living Healthy...Lose Weight, Fee...	1		
San Francisco-based artist, brother of the Society of 23	1		
President, Homewatch CareGivers	6		
Hope For The Warriors, Public Relations Director	1		
"make more money that way.\""	1		
Energy Veteran and Author, Founder, this-small-planet.com	6		
International security consultant and retired Homeland Securit...	1		
Sharon King Hoge is a travel writer with a wide range of media...	5		
Writer for J5MM.com and Outdoor Enthusiast	8		
Dr. Gary Small is a professor of psychiatry and director of th...	1		
Author and syndicated columnist	5		
GYST is an artist-run company working to make life better for ...	1		
Vice Chair of the United Nations Foundation and the Better Wor...	1		
M.D.	6		
Photographer/Photo Editor	7		
Fashion and travel writer, Passport blog editor for Kiwi Colle...	12		
BnBFinder	20		
Journalist, author, podcaster	2		
Surviving marriage 💍marriedmysugardaddy.com & motherhood 👦🏼👧🏼 ...	20		
Writer, Editor, Teacher	9		
Author of Extreme Productivity, senior lecturer at Harvard Bus...	1		
Miss America 2012	1		
Blogger, Creating Motherhood	1		
A mother of two attempting to maintain (or regain?) sanity.	15		
Journalist, stress management consultant	3		
New York filmmaker/author/blogger	1		
Senior Policy Advisor, National Black Gay Men’s Advocacy Coali...	1		
Writer, travel marketing professional	1		
TV Producer, Writer, Wedding & Baby Blogger	2		
Singer, songwriter, actress and LGBT activist	2		
Food, Travel, Politics, Life	2		
Writer, History Professor, Retired Lieutenant Colonel (USAF)	1		
Director of Communications, Public House Wine	5		
CEO, Shades of Success, Inc.	1		
Publisher of Mariani's Virtual Gourmet	17		
Founder & President of More Than Words Communications Agency, ...	1		
Professor of Education, University of Rochester	1		
Founder, CEO of Fit Approach	3		
CEO and Chairman, Mobilewalla	1		
Dance and culture critic, Chicagoan	1		
President and Founder, Lexington Wealth Management	12		
Lisa is a writer, raconteur and bon vivant who loves to travel...	1		
CEO - Stigma Fighters	14		
Stay-at-home Mom and blogger, www.dreambiglittleone.com	1		
Interior Designer, Spiritual Seeker & Lifestyle Coach	1		
Here's how one of America's poorest school districts is trying to find a solution.	1		
"#IAmAPreExistingCondition.\""	1		
Longest serving White House correspondent	1		
The Proposal Planner	3		
Travel Writer, Food Writer, Photographer and Oyster Blogger	5		
The Healthy Voyager	18		
memorist Loving Mailer, Picasso's Ghost	5		
An acclaimed physiologist and medical nutritionist, author, an...	2		
Eco-luxury travel that gives back to wildlife and places	11		
Spiritual Leader, Seeker of Truth, Lover of Joy, Writer of Both	21		
Author, 'Saltwater Buddha' and 'The Fear Project' (out January...	15		
"Author, \"Feeding Eden: The Trials and Triumphs of a Food Aller..."	2		
Self-effacing, authentic, funny and off beat describes Mara's ...	8		
Father of the 'metrosexual' and 'retrosexual'; author, 'Male I...	1		
Congress was in recess this week and flip flops, muffin tops, stray straps, sheer dresses, and VPL's were in visible form. As the mercury rises, people forget how to stay stylish in the heat. And, while summers on Capitol Hill can feel hot and sticky, that is no excuse to forget your manners.	1		
Silicon Valley journalist and blogger	1		
Founder and Executive Director, Prevention Institute	2		
Native of San Francisco, running 3,500 miles across America fo...	5		
Singer, Musician	1		
Associate Publisher, Fast Company	1		
Racecar Driver	2		
BU Class of 2015, science communicator and Aspiring Archaeologist	3		
Scientist and Physician	1		
Post-doctoral Fellow, Univ. of British Columbia	3		
Art Critic, KCRW 89.9 FM	1		
Parenting and pop culture writer. Blogger at Carpool Goddess.	6		
Author, 'Bringing Up Bébé' and 'Bébé Day By Day'	3		
Co-founder, GetGoing	1		
Writer, Director, Producer, Attorney and Founder of The Farm	1		
Founder Of The USA Yoga Federation	1		
Associate, Lightbank	1		
Clinical psychotherapist; founder and executive director, Nati...	2		
Author, 'Chronic Resilience'	1		
CEO/Owner, Katie Lance Consulting	1		
Design principals, Marmol Radziner	2		
Executive Editor, RealSimple.com	4		
Morning Host, B98.5 in Atlanta	2		
Actress, Author	1		
CEO of PATH, Publisher of PoveryInsights.org	10		
Consumer Journalist	5		
Voya retirement coach, ASU finance professor and author	7		
If you're feeling full and unfulfilled, it's time to try something new.	1		
Oil trader; CNBC Contributor and TheStreet.com columnist; Auth...	1		
